interaction_id,lead_id,customer_id,advisor_id,channel,direction,interaction_at,duration_sec,notes
I0055298,L0012357,C004569,A0094,email,inbound,2026-03-11T11:56:32,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055299,L0012357,C004569,A0094,whatsapp,inbound,11.03.2026 12:05:56,,"Rakip markadan araç almış, konuyu kapattık."
I0055300,L0012358,C004305,A0082,phone,outbound,2026-08-28T14:48:58,798,"İlk temas. Müşteri BMW X2 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055301,L0012358,C004305,A0082,phone,outbound,2026-08-29T14:07:59,292,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055302,L0012358,C004305,A0082,email,outbound,2026-08-31T16:38:58,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055303,L0012359,C005293,A0053,whatsapp,outbound,2026-02-11T12:45:04,,"İlk temas. Müşteri Land Rover Discovery Sport ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055304,L0012359,C005293,A0053,email,outbound,2026-02-12T14:51:07,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055305,L0012359,C005293,A0053,whatsapp,inbound,2026-02-14T10:52:24,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055306,L0012359,C005293,A0053,email,inbound,2026-02-14T13:04:08,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055307,L0012359,C005293,A0053,email,outbound,2026-02-19T12:51:43,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055308,L0012360,C001104,A0043,whatsapp,outbound,2026-02-13T10:11:40,,BMW 2 Serisi Gran Coupe için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055309,L0012360,C001104,A0043,email,inbound,2026-03-07T15:23:50,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055310,L0012360,C001104,A0043,phone,inbound,2026-03-11T11:23:37,768,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055311,L0012360,C001104,A0043,whatsapp,outbound,2026-03-12T18:08:22,,"Rakip markadan araç almış, konuyu kapattık."
I0055312,L0012361,C000741,A0063,whatsapp,outbound,2026-06-22T17:59:32,,"Müşteri Land Rover Range Rover Sport ile ilgileniyor, D300 Dynamic SE donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055313,L0012361,C000741,A0063,email,inbound,2026-06-24T15:02:35,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055314,L0012361,C000741,A0063,sms,outbound,2026-06-25T15:53:41,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055315,L0012361,C000741,A0063,whatsapp,outbound,2026-06-26T14:09:28,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055316,L0012361,C000741,A0063,phone,inbound,2026-06-27T15:30:51,104,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055317,L0012361,C000741,A0063,email,inbound,2026-07-13T12:34:31,,"Mesajlara dönüş yapmıyor, kapatıldı."
I0055318,L0012362,C002201,A0101,phone,outbound,2026-08-20T13:23:14,120,"Mevcut aracını takasa vermek istiyor, BMW iX2 için değerleme talep etti."
I0055319,L0012362,C002201,A0101,sms,outbound,2026-08-24T12:12:34,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055320,L0012362,C002201,A0101,whatsapp,outbound,2026-08-25T14:27:52,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055321,L0012362,C002201,A0101,email,inbound,2026-08-25T15:53:11,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055322,L0012362,C002201,A0101,whatsapp,inbound,2026-08-26T12:04:12,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055323,L0012362,C002201,A0101,email,outbound,2026-08-27T18:47:31,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055324,L0012362,C002201,A0101,whatsapp,outbound,2026-08-29T11:02:08,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055325,L0012363,C005337,A0013,email,outbound,2025-11-10T15:13:52,,"Müşteri aradı, BMW iX2 eDrive20 M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055326,L0012363,C005337,A0013,whatsapp,outbound,2025-11-24T12:40:53,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055327,L0012364,C001267,A0103,showroom_visit,outbound,2025-09-29T15:45:07,475,"Ulaşıldı. MINI Countryman için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055328,L0012364,C001267,A0103,showroom_visit,outbound,2025-10-06T14:02:43,81,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0055329,L0012365,C000047,A0041,showroom_visit,outbound,2025-09-18T11:02:36,181,"Müşteri aradı, Land Rover Range Rover Evoque P160 Dynamic SE için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055330,L0012365,C000047,A0041,phone,outbound,2025-09-18T15:11:31,146,"Teklif iletildi, %10 iskonto ile. Müşteri eşiyle değerlendirecek."
I0055331,L0012365,C000047,A0041,showroom_visit,outbound,2025-09-20T15:44:55,577,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055332,L0012365,C000047,A0041,whatsapp,outbound,2025-09-20T16:23:59,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055333,L0012365,C000047,A0041,phone,inbound,2025-09-24T17:09:47,503,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055334,L0012365,C000047,A0041,email,outbound,2025-09-26T17:33:50,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055335,L0012365,C000047,A0041,phone,inbound,2025-09-27T16:46:55,278,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0055336,L0012366,C000382,A0141,phone,outbound,2025-05-02T14:42:15,323,"Ulaşıldı. BMW X1 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055337,L0012366,C000382,A0141,email,outbound,2025-05-07T12:35:50,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055338,L0012366,C000382,A0141,email,inbound,2025-05-09T09:10:04,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055339,L0012366,C000382,A0141,email,inbound,2025-05-09T13:05:10,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055340,L0012366,C000382,A0141,phone,outbound,2025-05-20T11:57:04,195,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055341,L0012366,C000382,A0141,whatsapp,outbound,2025-05-24T15:51:35,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0055342,L0012367,C004515,A0051,whatsapp,outbound,2026-07-20T18:03:23,,"Müşteri aradı, BMW i5 eDrive40 M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055343,L0012367,C004515,A0051,whatsapp,inbound,2026-07-30T11:53:35,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055344,L0012367,C004515,A0051,whatsapp,outbound,2026-07-31T12:43:58,,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0055345,L0012368,C005976,A0073,whatsapp,outbound,2026-06-25T13:40:23,,"Müşteri aradı, BMW X3 xDrive20d M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055346,L0012368,C005976,A0073,sms,outbound,2026-06-30T13:16:24,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055347,L0012368,C005976,A0073,showroom_visit,outbound,2026-07-02T16:12:40,79,"Showroom ziyareti. Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055348,L0012368,C005976,A0073,email,inbound,2026-07-08T10:53:36,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055349,L0012368,C005976,A0073,whatsapp,outbound,2026-07-10T14:09:53,,"3 kez arandı, ulaşılamadı. Kayıt kapatıldı."
I0055350,L0012369,C004056,A0053,whatsapp,outbound,2026-07-17T18:26:43,,"Müşteri aradı, BMW iX3 50 xDrive için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055351,L0012369,C004056,A0053,email,inbound,2026-07-24T11:36:36,,
I0055352,L0012369,C004056,A0053,phone,outbound,2026-07-28T12:21:34,819,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055353,L0012369,C004056,A0053,phone,outbound,2026-07-29T14:57:36,680,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW iX3 50 xDrive."
I0055354,L0012370,C004403,A0111,phone,outbound,2025-10-22T12:27:30,552,"Müşteri aradı, BMW 3 Serisi 320i M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055355,L0012370,C004403,A0111,email,outbound,2025-10-23T15:33:02,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055356,L0012370,C004403,A0111,email,outbound,2025-10-27T12:08:11,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055357,L0012370,C004403,A0111,showroom_visit,outbound,2025-10-29T15:16:03,563,"Showroom ziyareti. Müşteri geri dönüş yaptı, 320i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055358,L0012370,C004403,A0111,phone,outbound,2025-11-04T18:56:19,370,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055359,L0012370,C004403,A0111,phone,outbound,2025-11-05T09:28:19,531,"Mesajlara dönüş yapmıyor, kapatıldı."
I0055360,L0012371,C002389,A0011,email,outbound,2025-11-17T14:56:02,,MINI Countryman için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055361,L0012371,C002389,A0011,whatsapp,inbound,2025-11-20T10:09:32,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055362,L0012371,C002389,A0011,showroom_visit,inbound,2025-11-22T15:50:44,724,"Showroom ziyareti. Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055363,L0012371,C002389,A0011,phone,inbound,2025-11-25T13:09:32,713,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055364,L0012371,C002389,A0011,email,outbound,2025-11-27T14:14:30,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055365,L0012371,C002389,A0011,email,inbound,2025-11-28T15:15:27,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055366,L0012371,C002389,A0011,showroom_visit,outbound,2025-12-02T14:43:06,181,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0055367,L0012372,C005783,A0112,phone,outbound,2026-05-02T16:18:10,679,"Mevcut aracını takasa vermek istiyor, BMW X1 için değerleme talep etti."
I0055368,L0012372,C005783,A0112,whatsapp,outbound,2026-06-03T16:57:59,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055369,L0012372,C005783,A0112,whatsapp,outbound,2026-06-23T11:18:11,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055370,L0012372,C005783,A0112,whatsapp,inbound,2026-06-25T11:05:49,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055371,L0012372,C005783,A0112,whatsapp,outbound,2026-07-20T13:20:12,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055372,L0012373,C001861,A0074,showroom_visit,outbound,2025-10-16T12:15:50,74,"Müşteri MINI Countryman ile ilgileniyor, C Favoured donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055373,L0012373,C001861,A0074,showroom_visit,outbound,2025-10-29T15:13:22,235,
I0055374,L0012373,C001861,A0074,phone,inbound,2025-11-10T12:44:25,505,"Müşteri geri dönüş yaptı, C Favoured yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055375,L0012373,C001861,A0074,email,outbound,2025-11-12T15:10:38,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055376,L0012373,C001861,A0074,phone,outbound,2025-11-18T11:01:43,202,"Rakip markadan araç almış, konuyu kapattık."
I0055377,L0012374,C004957,A0014,phone,outbound,2026-06-23T12:17:12,826,"Ulaşıldı. BMW iX2 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055378,L0012374,C004957,A0014,email,outbound,2026-06-24T15:14:44,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055379,L0012374,C004957,A0014,phone,inbound,2026-06-25T12:53:06,31,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055380,L0012374,C004957,A0014,phone,inbound,2026-07-06T17:47:35,770,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055381,L0012374,C004957,A0014,whatsapp,outbound,2026-07-13T18:21:10,,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0055382,L0012375,C003544,A0022,showroom_visit,outbound,2026-08-13T14:13:09,132,"Müşteri BMW X5 ile ilgileniyor, xDrive50e M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055383,L0012375,C003544,A0022,whatsapp,outbound,2026-08-24T17:15:37,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055384,L0012375,C003544,A0022,phone,outbound,2026-08-27T16:05:41,416,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055385,L0012375,C003544,A0022,phone,outbound,2026-08-28T11:53:36,829,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055386,L0012375,C003544,A0022,whatsapp,inbound,2026-08-31T12:20:52,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055387,L0012376,C000960,A0074,whatsapp,outbound,2026-06-01T16:14:00,,"Cevap yok, sesli mesaj bırakıldı. MINI Cooper ilgisi web formundan."
I0055388,L0012376,C000960,A0074,showroom_visit,outbound,2026-06-05T14:50:50,359,"Showroom ziyareti. Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055389,L0012376,C000960,A0074,whatsapp,outbound,2026-06-09T12:39:27,,"İstenen iskonto verilemedi, müşteri kapattı."
I0055390,L0012377,C000784,A0021,phone,outbound,2026-03-16T09:44:02,366,MINI Cooper için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055391,L0012377,C000784,A0021,email,outbound,2026-03-30T14:52:05,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055392,L0012377,C000784,A0021,sms,inbound,2026-03-31T17:54:16,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055393,L0012377,C000784,A0021,phone,outbound,2026-04-04T13:27:48,44,
I0055394,L0012377,C000784,A0021,phone,inbound,2026-04-08T15:42:32,481,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055395,L0012377,C000784,A0021,whatsapp,inbound,2026-04-13T13:01:13,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0055396,L0012378,C000359,A0051,whatsapp,outbound,2026-03-06T16:56:46,,"Müşteri aradı, Land Rover Range Rover Velar D200 Dynamic SE için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055397,L0012378,C000359,A0051,whatsapp,inbound,2026-03-09T11:06:48,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055398,L0012378,C000359,A0051,email,outbound,2026-03-09T15:35:31,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055399,L0012378,C000359,A0051,showroom_visit,inbound,2026-03-11T18:53:44,821,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055400,L0012378,C000359,A0051,email,outbound,2026-03-14T15:17:10,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055401,L0012378,C000359,A0051,phone,outbound,2026-03-17T15:29:06,313,"Rakip markadan araç almış, konuyu kapattık."
I0055402,L0012379,C003701,A0092,whatsapp,outbound,2026-02-11T17:03:05,,"Cevap yok, sesli mesaj bırakıldı. MINI Cooper ilgisi web formundan."
I0055403,L0012379,C003701,A0092,showroom_visit,outbound,2026-03-05T16:44:30,291,"Showroom ziyareti. Müşteri geri dönüş yaptı, C Classic yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055404,L0012379,C003701,A0092,phone,inbound,2026-03-09T11:44:16,491,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055405,L0012379,C003701,A0092,phone,inbound,2026-03-14T11:53:56,223,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055406,L0012379,C003701,A0092,whatsapp,outbound,2026-03-31T11:57:35,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055407,L0012380,C000480,A0034,whatsapp,outbound,2025-10-10T15:30:15,,"Müşteri aradı, BMW iX xDrive45 için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055408,L0012380,C000480,A0034,email,inbound,2025-10-16T13:27:24,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055409,L0012380,C000480,A0034,whatsapp,outbound,2025-10-17T12:06:37,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055410,L0012380,C000480,A0034,phone,inbound,2025-10-23T15:02:14,825,"Teklif iletildi, %7 iskonto ile. Müşteri eşiyle değerlendirecek."
I0055411,L0012380,C000480,A0034,phone,inbound,2025-10-28T12:18:00,569,"İstenen iskonto verilemedi, müşteri kapattı."
I0055412,L0012381,C002199,A0084,whatsapp,outbound,2026-08-08T12:49:26,,"Cevap yok, sesli mesaj bırakıldı. MINI Cooper ilgisi web formundan."
I0055413,L0012381,C002199,A0084,showroom_visit,inbound,2026-08-17T10:26:57,692,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055414,L0012381,C002199,A0084,email,outbound,2026-08-17T14:15:49,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055415,L0012381,C002199,A0084,phone,outbound,2026-08-17T17:13:08,167,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055416,L0012381,C002199,A0084,phone,outbound,2026-08-19T14:04:47,552,"Kredi onayı çıkmadı, alım ertelendi."
I0055417,L0012382,C001523,A0021,phone,outbound,2026-01-26T16:50:33,572,Land Rover Range Rover Evoque için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055418,L0012382,C001523,A0021,whatsapp,outbound,2026-02-10T18:24:00,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055419,L0012382,C001523,A0021,phone,outbound,2026-02-16T14:52:37,896,"Müşteri geri dönüş yaptı, P300e Dynamic HSE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055420,L0012382,C001523,A0021,showroom_visit,outbound,2026-02-19T12:50:21,715,
I0055421,L0012382,C001523,A0021,phone,outbound,2026-03-04T12:08:28,279,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055422,L0012382,C001523,A0021,phone,outbound,2026-03-09T16:44:51,420,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0055423,L0012383,C005882,A0054,phone,outbound,2024-09-19T13:24:57,637,BMW 5 Serisi için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055424,L0012383,C005882,A0054,showroom_visit,inbound,2024-09-21T13:43:59,687,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055425,L0012383,C005882,A0054,whatsapp,outbound,2024-09-21T16:33:55,,"Teklif iletildi, %5 iskonto ile. Müşteri eşiyle değerlendirecek."
I0055426,L0012383,C005882,A0054,whatsapp,inbound,2024-09-23T11:42:11,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055427,L0012383,C005882,A0054,email,inbound,2024-09-23T16:46:52,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055428,L0012383,C005882,A0054,whatsapp,outbound,2024-09-23T17:21:40,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055429,L0012383,C005882,A0054,phone,outbound,2024-09-25T14:57:12,591,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0055430,L0012384,C000973,A0023,email,outbound,2024-10-15T14:04:30,,"Ulaşıldı. BMW iX2 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055431,L0012384,C000973,A0023,phone,outbound,2024-10-21T15:10:04,888,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055432,L0012384,C000973,A0023,phone,inbound,2024-10-23T12:39:03,304,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055433,L0012384,C000973,A0023,whatsapp,outbound,2024-10-23T14:43:45,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055434,L0012384,C000973,A0023,phone,inbound,2024-10-28T14:52:04,32,"Kredi onayı çıkmadı, alım ertelendi."
I0055435,L0012385,C004533,A0062,phone,outbound,2025-07-12T10:15:28,756,"Ulaşıldı. BMW X5 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055436,L0012385,C004533,A0062,phone,inbound,2025-07-18T10:28:34,605,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055437,L0012385,C004533,A0062,whatsapp,outbound,2025-07-18T12:55:51,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055438,L0012385,C004533,A0062,email,outbound,2025-07-18T13:53:24,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055439,L0012385,C004533,A0062,whatsapp,outbound,2025-07-19T16:15:32,,
I0055440,L0012386,C001959,A0013,phone,outbound,2026-01-31T13:59:51,778,"Müşteri BMW X1 ile ilgileniyor, sDrive18i M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055441,L0012386,C001959,A0013,phone,inbound,2026-06-05T14:02:15,368,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055442,L0012387,C001058,A0113,whatsapp,outbound,2025-05-15T14:46:01,,"Müşteri aradı, BMW X3 xDrive30e M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055443,L0012387,C001058,A0113,email,outbound,2025-05-21T17:48:29,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055444,L0012387,C001058,A0113,whatsapp,inbound,2025-05-26T15:55:53,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055445,L0012387,C001058,A0113,whatsapp,inbound,2025-05-29T09:38:16,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055446,L0012387,C001058,A0113,phone,inbound,2025-06-02T17:36:17,181,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055447,L0012387,C001058,A0113,phone,outbound,2025-06-07T11:28:30,59,"3 kez arandı, ulaşılamadı. Kayıt kapatıldı."
I0055448,L0012388,C003386,A0041,phone,outbound,2026-05-25T12:46:31,766,"Müşteri BMW iX ile ilgileniyor, xDrive45 donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055449,L0012388,C003386,A0041,sms,outbound,2026-05-30T10:01:02,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055450,L0012388,C003386,A0041,phone,outbound,2026-06-01T12:16:42,388,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055451,L0012388,C003386,A0041,phone,outbound,2026-06-01T15:21:46,489,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0055452,L0012389,C001475,A0023,phone,outbound,2025-09-08T17:36:01,327,"Ulaşıldı. Land Rover Range Rover Evoque için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055453,L0012389,C001475,A0023,whatsapp,outbound,2025-09-09T09:26:19,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055454,L0012389,C001475,A0023,phone,inbound,2025-09-09T11:24:59,253,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055455,L0012389,C001475,A0023,whatsapp,inbound,2025-09-10T15:41:33,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055456,L0012389,C001475,A0023,phone,inbound,2025-09-13T13:16:33,101,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055457,L0012389,C001475,A0023,email,outbound,2025-09-15T13:05:41,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055458,L0012389,C001475,A0023,whatsapp,outbound,2025-09-15T14:59:22,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0055459,L0012390,C000919,A0051,whatsapp,outbound,2025-09-29T15:21:42,,"Ulaşıldı. Land Rover Range Rover Sport için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055460,L0012390,C000919,A0051,sms,inbound,2025-10-13T11:58:07,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055461,L0012390,C000919,A0051,showroom_visit,outbound,2025-10-13T14:25:55,514,"Showroom ziyareti. Müşteri geri dönüş yaptı, D300 Dynamic SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055462,L0012390,C000919,A0051,phone,inbound,2025-10-14T14:15:02,732,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055463,L0012390,C000919,A0051,email,inbound,2025-10-15T17:15:17,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055464,L0012390,C000919,A0051,showroom_visit,outbound,2025-10-16T09:11:06,514,"Müşteri geri dönüş yaptı, D300 Dynamic SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
